_id,Date,Rain,Temp Max,Temp Min
3412,04-05-1960,0,38.93999863,28.46999931
3413,05-05-1960,0,39.27999878,27.63999939
3414,06-05-1960,0,39.20000076,28.36000061
3415,07-05-1960,0,38.72999954,27.75
3416,08-05-1960,0,38.18000031,27.72999954
3417,09-05-1960,0,37.54999924,25.67000008
3418,10-05-1960,0,37.06000137,27.44000053
3419,11-05-1960,0,36.18000031,26.32999992
3420,12-05-1960,0,38.36000061,28.12000084
3421,13-05-1960,0,37.43000031,28.79999924
3422,14-05-1960,0,37.93999863,27.29000092
3423,15-05-1960,0,35.50999832,27.76000023
3424,16-05-1960,0.823614776,36.06000137,26.26000023
3425,17-05-1960,2.745298862,34.81000137,26.12000084
3426,18-05-1960,0,35.95000076,27.29999924
3427,19-05-1960,0,36.33000183,28.30999947
3428,20-05-1960,9.527153015,37.04000092,25.97999954
3429,21-05-1960,6.887502193,36.54999924,26.81999969
3430,22-05-1960,2.25618434,34.13999939,26.31999969
3431,23-05-1960,1.410361528,33.45000076,26.61000061
3432,24-05-1960,16.42472649,33.29000092,26.26000023
3433,25-05-1960,8.694966316,33.65000153,27
3434,26-05-1960,8.577235222,32.77999878,25.96999931
3435,27-05-1960,3.777590275,31.40999985,25.70000076
3436,28-05-1960,19.95000267,31.39999962,25.29000092
3437,29-05-1960,5.413567543,28.12000084,24.77000046
3438,30-05-1960,0,31.20999908,26.09000015
3439,31-05-1960,0,36.13000107,28.65999985
3440,01-06-1960,0,36.04000092,28.60000038
3441,02-06-1960,0,36.08000183,28.14999962
3442,03-06-1960,0,36.56999969,29.12000084
3443,04-06-1960,0,36.11000061,29.01000023
3444,05-06-1960,0.161493108,34.88999939,27.44000053
3445,06-06-1960,0,34.90999985,27.02000046
3446,07-06-1960,0,34.15000153,26.63999939
3447,08-06-1960,0,34.20999908,26.88999939
3448,09-06-1960,0.403732777,35.86999893,28.35000038
3449,10-06-1960,7.581230164,34.54999924,27.68000031
3450,11-06-1960,8.497285843,33.86999893,26.79999924
3451,12-06-1960,0,31.90999985,25.59000015
3452,13-06-1960,0.53238976,35.08000183,28.30999947
3453,14-06-1960,2.724300623,33.88999939,28.60000038
3454,15-06-1960,0,35.93999863,28.72999954
3455,16-06-1960,0,35.79000092,27.94000053
3456,17-06-1960,1.994655609,34.95999908,26.30999947
3457,18-06-1960,1.388840795,32.25,25.53000069
3458,19-06-1960,6.95290041,32.31999969,25.54000092
3459,20-06-1960,7.426836967,30.40999985,25.40999985
3460,21-06-1960,5.381939411,31.37000084,25.69000053
3461,22-06-1960,2.082316637,31.96999931,25.82999992
3462,23-06-1960,2.915547371,32.70999908,25.82999992
3463,24-06-1960,15.41001987,32.50999832,26.34000015
3464,25-06-1960,5.599731922,34.38000107,25.75
3465,26-06-1960,3.540419102,33.65000153,26.89999962
3466,27-06-1960,1.16804719,33.11999893,26.52000046
3467,28-06-1960,3.034593582,32.68000031,27.04000092
3468,29-06-1960,0.603389323,33.61999893,26.87999916
3469,30-06-1960,8.36595726,33.84000015,27.59000015
3470,01-07-1960,3.434644938,33.40999985,26.92000008
3471,02-07-1960,33.22302628,33,26.48999977
3472,03-07-1960,60.89719391,31.70999908,26.68000031
3473,04-07-1960,67.62597656,28.46999931,24.46999931
3474,05-07-1960,67.74043274,29.17000008,25.59000015
3475,06-07-1960,25.49164009,29.79000092,25.37999916
3476,07-07-1960,1.627668262,30.78000069,25.62000084
3477,08-07-1960,7.466277122,30.42000008,25.86000061
3478,09-07-1960,18.17139816,30.28000069,26.14999962
3479,10-07-1960,16.16942024,30.04000092,25.55999947
3480,11-07-1960,73.0774231,30.38999939,25.21999931
3481,12-07-1960,42.85043335,30.03000069,25.09000015
3482,13-07-1960,3.139205217,28.62000084,25.37999916
3483,14-07-1960,4.280972004,29.70000076,25.60000038
3484,15-07-1960,0,30.45000076,26.11000061
3485,16-07-1960,0,31.36000061,26.31999969
3486,17-07-1960,0.936660051,32.25,26.55999947
3487,18-07-1960,20.11742401,32.34000015,26.03000069
3488,19-07-1960,9.104277611,32.50999832,25.72999954
3489,20-07-1960,1.020255089,31.29999924,26.39999962
3490,21-07-1960,14.36682701,32.34999847,25.35000038
3491,22-07-1960,3.023973942,32.84000015,26.03000069
3492,23-07-1960,7.254590988,32.68000031,25.53000069
3493,24-07-1960,6.403195858,30.46999931,25.59000015
3494,25-07-1960,7.824072838,30.39999962,26.12999916
3495,26-07-1960,10.69387436,31.10000038,26.14999962
3496,27-07-1960,3.266667128,30.60000038,26.56999969
3497,28-07-1960,2.672620058,31.67000008,26.39999962
3498,29-07-1960,5.858082294,32,26.75
3499,30-07-1960,2.371896744,33.29999924,27.11000061
3500,31-07-1960,11.0745573,32.31000137,26.37000084
3501,01-08-1960,3.544920206,32.18999863,26.65999985
3502,02-08-1960,2.843379498,31.68000031,26.47999954
3503,03-08-1960,7.458561897,31.55999947,26.52000046
3504,04-08-1960,20.83392334,30.57999992,26.88999939
3505,05-08-1960,8.662425041,31.37999916,27.02000046
3506,06-08-1960,7.353010654,31.62999916,27.46999931
3507,07-08-1960,12.0764246,32.81999969,26.55999947
3508,08-08-1960,5.531668663,31.42000008,25.92000008
3509,09-08-1960,4.140636444,31.98999977,26.46999931
3510,10-08-1960,6.712911129,31.38999939,26.43000031
3511,11-08-1960,19.99232101,31.95999908,26.38999939
3512,12-08-1960,13.41581249,32.47000122,27.20999908
3513,13-08-1960,6.380140305,32.34999847,26.25
3514,14-08-1960,7.326991081,32.15000153,26.29999924
3515,15-08-1960,25.68504906,31.59000015,26.11000061
3516,16-08-1960,20.03620338,30.61000061,25.25
3517,17-08-1960,26.71367645,30.55999947,25.69000053
3518,18-08-1960,1.867245555,30.92000008,26.22999954
3519,19-08-1960,0,32.27000046,26.65999985
3520,20-08-1960,1.341622353,33.29000092,26.98999977
3521,21-08-1960,4.72096014,33.95999908,25.25
3522,22-08-1960,8.202479362,33.43000031,25.79000092
3523,23-08-1960,1.840483904,33.72999954,26.57999992
3524,24-08-1960,1.891919136,33.11000061,25.51000023
3525,25-08-1960,6.497418404,31.61000061,26.20000076
3526,26-08-1960,25.59381294,32.13000107,27.22999954
3527,27-08-1960,33.27310944,31.78000069,26.79000092
3528,28-08-1960,12.14658356,31.95000076,25.79999924
3529,29-08-1960,13.90925407,31.45000076,26.48999977
3530,30-08-1960,3.91446209,30.05999947,26.37999916
3531,31-08-1960,27.43702507,30.70999908,25.94000053
3532,01-09-1960,22.07642746,30.17000008,25.29000092
3533,02-09-1960,11.94831944,29.95000076,25.81999969
3534,03-09-1960,0.775083005,32.09999847,26.15999985
3535,04-09-1960,14.84775734,31.69000053,26.12000084
3536,05-09-1960,18.08925247,32.52000046,25.79999924
3537,06-09-1960,4.112060547,32.54999924,26.62000084
3538,07-09-1960,31.8627739,32.56000137,26.70000076
3539,08-09-1960,15.36864567,32.63000107,25.90999985
3540,09-09-1960,20.31576157,31.14999962,25.5
3541,10-09-1960,11.73256969,29.12999916,25.45000076
3542,11-09-1960,8.861351013,30.15999985,26.32999992
3543,12-09-1960,5.578311443,31.63999939,26.81999969
3544,13-09-1960,5.253029346,32.25,26.37000084
3545,14-09-1960,21.15695381,31.73999977,25.77000046
3546,15-09-1960,10.5883913,31.80999947,24.5
3547,16-09-1960,11.35880089,33.16999817,25.25
3548,17-09-1960,14.64348125,32.56999969,25.02000046
3549,18-09-1960,16.59072113,32.22999954,25.54000092
3550,19-09-1960,1.092962027,32.70999908,26.90999985
3551,20-09-1960,0.136620253,33.16999817,27.03000069
3552,21-09-1960,0,33.52999878,27.35000038
3553,22-09-1960,0,33.40999985,27.17000008
3554,23-09-1960,2.172150135,33.33000183,26.73999977
3555,24-09-1960,20.67861938,33.63999939,25.59000015
3556,25-09-1960,9.907855988,30.86000061,25.94000053
3557,26-09-1960,21.05961609,29.34000015,25.67000008
3558,27-09-1960,4.439614773,28.65999985,26.23999977
3559,28-09-1960,3.116051674,30.80999947,26.39999962
3560,29-09-1960,8.049082756,30.65999985,25.31999969
3561,30-09-1960,46.64966583,32.25,25.92000008
3562,01-10-1960,23.06620407,30.46999931,24.85000038
3563,02-10-1960,3.69365263,30.42000008,23.88999939
3564,03-10-1960,0,31.47999954,25.53000069
3565,04-10-1960,0,31.36000061,25.30999947
3566,05-10-1960,0,31.09000015,25.43000031
3567,06-10-1960,1.479703903,30.64999962,25.79000092
3568,07-10-1960,0.136620253,31.28000069,25.96999931
3569,08-10-1960,2.02197957,33.24000168,26.29999924
3570,09-10-1960,4.837870121,33.06000137,25.87000084
3571,10-10-1960,9.347241402,32.74000168,25.40999985
3572,11-10-1960,10.67547798,31.78000069,24.87999916
3573,12-10-1960,11.15917301,32.22999954,26
3574,13-10-1960,0,32.31000137,26.10000038
3575,14-10-1960,5.603335381,32.29000092,25.20000076
3576,15-10-1960,0.273240507,31.94000053,24.92000008
3577,16-10-1960,0,31.32999992,24.71999931
3578,17-10-1960,0,32.75,24
3579,18-10-1960,0,32.22000122,23.55999947
3580,19-10-1960,0,32.40999985,23.36000061
3581,20-10-1960,0,32.18999863,23.28000069
3582,21-10-1960,0,32.61999893,23.07999992
3583,22-10-1960,0,31.78000069,22.03000069
3584,23-10-1960,0,31.42000008,22.04999924
3585,24-10-1960,0,31.86000061,21.82999992
3586,25-10-1960,0,31.63999939,22.69000053
3587,26-10-1960,0,31.42000008,21.82999992
3588,27-10-1960,0,30.82999992,20.89999962
3589,28-10-1960,0,30.71999931,21.09000015
3590,29-10-1960,0,30.22999954,21.05999947
3591,30-10-1960,2.456462145,29.60000038,21.98999977
3592,31-10-1960,6.382378101,29.17000008,22.17000008
3593,01-11-1960,3.495178461,25.54000092,20.90999985
3594,02-11-1960,0,29.76000023,20.80999947
3595,03-11-1960,0,30.38999939,22.70000076
3596,04-11-1960,0,28.36000061,21.82999992
3597,05-11-1960,0,29.54999924,22.14999962
3598,06-11-1960,0,29.55999947,21.47999954
3599,07-11-1960,0,30.03000069,19.64999962
3600,08-11-1960,0,28.90999985,17.05999947
3601,09-11-1960,0,29.43000031,18.47999954
3602,10-11-1960,0,29.17000008,17.13999939
3603,11-11-1960,0,29.88999939,17.54999924
3604,12-11-1960,0,29.57999992,17.51000023
3605,13-11-1960,0,29.84000015,17.75
3606,14-11-1960,0,29.81999969,18.22999954
3607,15-11-1960,0,30.38999939,17.55999947
3608,16-11-1960,0,30.21999931,17.42000008
3609,17-11-1960,0,29.76000023,17.12999916
3610,18-11-1960,0,28.14999962,17.68000031
3611,19-11-1960,0,28.97999954,16.32999992
3612,20-11-1960,0,27.18000031,17.22999954
3613,21-11-1960,0,28.43000031,17.37000084
3614,22-11-1960,0,28.04000092,15.97000027
3615,23-11-1960,0,28.88999939,15.55000019
3616,24-11-1960,0,27.70000076,15.03999996
3617,25-11-1960,0,27.27000046,14.57999992
3618,26-11-1960,0,27.39999962,14.52999973
3619,27-11-1960,0,27.26000023,13.72999954
3620,28-11-1960,0,27.20000076,15.02999973
3621,29-11-1960,0,27.30999947,14.82999992
3622,30-11-1960,0,27.39999962,13.88000011
3623,01-12-1960,0,27.04000092,14.56999969
3624,02-12-1960,0,27.23999977,14.72999954
3625,03-12-1960,0,26.88999939,14.5
3626,04-12-1960,0,27.70000076,15.43000031
3627,05-12-1960,0,28.40999985,15.67000008
3628,06-12-1960,0,28.27000046,16
3629,07-12-1960,0,27.93000031,16.01000023
3630,08-12-1960,0,27.75,16.93000031
3631,09-12-1960,0,28.29000092,16.36000061
3632,10-12-1960,0,29.34000015,18.19000053
3633,11-12-1960,0,29.34000015,15.80000019
3634,12-12-1960,0,28.71999931,15.60999966
3635,13-12-1960,0,27.31999969,13.69999981
3636,14-12-1960,0,26.31999969,14.10000038
3637,15-12-1960,0,26.55999947,13.17000008
3638,16-12-1960,0,26.46999931,13.97999954
3639,17-12-1960,0,26.47999954,13.55000019
3640,18-12-1960,0,27.06999969,13.88000011
3641,19-12-1960,0,27.29999924,13.71000004
3642,20-12-1960,0,26.31999969,13.02999973
3643,21-12-1960,0,26.35000038,12.5
3644,22-12-1960,0,26.05999947,12.52999973
3645,23-12-1960,0,26.25,11.53999996
3646,24-12-1960,0,26.14999962,12.60000038
3647,25-12-1960,0,26.60000038,12.86999989
3648,26-12-1960,0,27.68000031,13.57999992
3649,27-12-1960,0,27.55999947,13.57999992
3650,28-12-1960,0,27.70999908,13.82999992
3651,29-12-1960,0,28.87000084,16.21999931
3652,30-12-1960,0,28.54000092,18.27000046
3653,31-12-1960,0,27.59000015,17.47999954
3654,01-01-1961,0.403732777,27.19000053,17.92000008
3655,02-01-1961,2.392206669,25.09000015,17.80999947
3656,03-01-1961,0.375330597,25.70000076,18.54000092
3657,04-01-1961,0.160341248,27.95999908,19.37000084
3658,05-01-1961,0,25.45000076,14.03999996
3659,06-01-1961,0,23.52000046,11.96000004
3660,07-01-1961,0,23.54000092,11.72999954
3661,08-01-1961,0,23.73999977,11.63000011
3662,09-01-1961,0,24.31999969,11.88000011
3663,10-01-1961,0,24.60000038,12.25
3664,11-01-1961,0,24.52000046,11.77000046
3665,12-01-1961,0,26.11000061,14.10999966
3666,13-01-1961,0,25.87000084,14.23999977
3667,14-01-1961,0,26.13999939,13.76000023
3668,15-01-1961,0,24.97999954,12.10999966
3669,16-01-1961,0,24.62000084,11.42000008
3670,17-01-1961,0,25.63999939,12.51000023
3671,18-01-1961,0,26.30999947,13.10999966
3672,19-01-1961,0,25.97999954,14.86999989
3673,20-01-1961,0,26.64999962,14.80000019
3674,21-01-1961,16.90716171,28.80999947,15.18000031
3675,22-01-1961,13.71627808,27.47999954,17.02000046
3676,23-01-1961,0,26.28000069,15.22000027
3677,24-01-1961,0,26.42000008,13.98999977
3678,25-01-1961,0,26.90999985,13.93000031
3679,26-01-1961,0,27.40999985,13.96000004
3680,27-01-1961,0,27.47999954,14.40999985
3681,28-01-1961,0,27.71999931,14
3682,29-01-1961,0,28.57999992,15
3683,30-01-1961,0,29.51000023,16.29000092
3684,31-01-1961,0,29.81999969,16.78000069
3685,01-02-1961,0,28.62000084,19.12999916
3686,02-02-1961,0.613673806,26.18000031,18.51000023
3687,03-02-1961,5.42721653,28.07999992,17.89999962
3688,04-02-1961,0,26.93000031,15.11999989
3689,05-02-1961,2.05096221,26.22999954,16.62999916
3690,06-02-1961,3.271111012,24.63999939,17.39999962
3691,07-02-1961,7.151938438,23.52000046,18.04000092
3692,08-02-1961,12.9770565,23.04999924,17.03000069
3693,09-02-1961,0,23.35000038,13.60999966
3694,10-02-1961,0,21.28000069,12.11999989
3695,11-02-1961,0,21.57999992,12.22999954
3696,12-02-1961,0.394673884,22.88999939,15.89000034
3697,13-02-1961,1.407460213,21.57999992,15.27999973
3698,14-02-1961,1.192149878,20.22999954,14.72000027
3699,15-02-1961,0,22.37999916,12.26000023
3700,16-02-1961,0,23.02000046,11.46000004
3701,17-02-1961,0,24.51000023,12.55000019
3702,18-02-1961,0,25.62000084,13.19999981
3703,19-02-1961,0,26.95999908,14.77000046
3704,20-02-1961,0,27.62999916,16.53000069
3705,21-02-1961,0,28.64999962,16.05999947
3706,22-02-1961,0,28.70999908,16.15999985
3707,23-02-1961,0,28.53000069,14.63000011
3708,24-02-1961,0,29.23999977,15.68999958
3709,25-02-1961,0,30.36000061,16.98999977
3710,26-02-1961,0,29.31999969,16.48999977
3711,27-02-1961,0,29.22999954,16.36000061
3712,28-02-1961,0,29.17000008,19.20999908
3713,01-03-1961,0,30.04000092,19.89999962
3714,02-03-1961,0,32.06000137,21.34000015
3715,03-03-1961,0,32.31000137,21.5
3716,04-03-1961,0,31.5,19.46999931
3717,05-03-1961,0,31.27000046,22.75
3718,06-03-1961,0,31.38999939,23.61000061
3719,07-03-1961,0,31.51000023,22.81999969
3720,08-03-1961,0,32.11000061,21.28000069
3721,09-03-1961,0,32.06999969,20.18000031
3722,10-03-1961,0,32.86999893,21.01000023
3723,11-03-1961,0,33.61999893,21.52000046
3724,12-03-1961,0,34.13999939,22.38999939
3725,13-03-1961,0,34.93999863,21.78000069
3726,14-03-1961,0,33.34999847,22.71999931
3727,15-03-1961,0,34.08000183,23.10000038
3728,16-03-1961,0,34.56000137,23.67000008
3729,17-03-1961,0,34.77999878,24.69000053
3730,18-03-1961,0,34.22000122,24.97999954
3731,19-03-1961,1.303548694,33.54000092,22.85000038
3732,20-03-1961,0,33.70000076,24.61000061
3733,21-03-1961,0.532927275,33.27999878,24.46999931
3734,22-03-1961,0,32.54000092,23.52000046
3735,23-03-1961,0,33.34999847,23.10000038
3736,24-03-1961,0,34.31999969,24.32999992
3737,25-03-1961,5.409080029,34.63999939,25.20999908
3738,26-03-1961,5.296265602,34.88000107,24.13999939
3739,27-03-1961,0,33.65999985,22.64999962
3740,28-03-1961,0,33.79000092,23.20000076
3741,29-03-1961,0,33.40999985,22.79999924
3742,30-03-1961,0,33.75,22.93000031
3743,31-03-1961,0,32.06999969,23.15999985
3744,01-04-1961,0,31.53000069,22.12000084
3745,02-04-1961,0,31.87000084,22.94000053
3746,03-04-1961,0,31.57999992,22.48999977
3747,04-04-1961,0,33.52999878,23.79999924
3748,05-04-1961,0,33.63000107,24.25
3749,06-04-1961,0.245916441,33.56999969,24.46999931
3750,07-04-1961,0,36.54999924,25.04999924
3751,08-04-1961,4.925539494,32.93999863,23.84000015
3752,09-04-1961,5.6859231,33.45999908,23
3753,10-04-1961,5.148836136,33.29000092,22.51000023
3754,11-04-1961,0,34.5,24.54999924
3755,12-04-1961,0,36.11000061,25.27000046
3756,13-04-1961,0,37.43999863,24.87999916
3757,14-04-1961,0,37.68000031,26.18000031
3758,15-04-1961,0,38.90000153,27.34000015
3759,16-04-1961,0,38.54999924,27.06999969
3760,17-04-1961,0,37.11999893,25.76000023
3761,18-04-1961,0,36.65000153,25.79000092
3762,19-04-1961,0,36.54000092,26.09000015
3763,20-04-1961,0,36.25,26.51000023
3764,21-04-1961,0,36.81000137,26.90999985
3765,22-04-1961,0,38.22000122,26.97999954
3766,23-04-1961,0,38.25999832,27.47999954
3767,24-04-1961,0,37.5,28.26000023
3768,25-04-1961,0,37.13000107,26.38999939
3769,26-04-1961,0,37.20000076,25.98999977
3770,27-04-1961,0,37.04000092,26.56999969
3771,28-04-1961,1.841021299,36.61000061,26.56999969
3772,29-04-1961,0,36.34999847,26.17000008
3773,30-04-1961,1.647229552,35.79999924,26.78000069
3774,01-05-1961,9.490462303,34.79999924,24.14999962
3775,02-05-1961,25.29024506,34.34999847,24.14999962
3776,03-05-1961,10.4934082,33.25,23.43000031
3777,04-05-1961,13.56568909,34.61999893,23.87999916
3778,05-05-1961,0,32.24000168,24.69000053
3779,06-05-1961,0,33.77999878,26.03000069
3780,07-05-1961,0.434282601,35.47000122,24.51000023
3781,08-05-1961,12.619277,34.61999893,26.42000008
3782,09-05-1961,22.52123642,34.84000015,25
3783,10-05-1961,0,34.04000092,26.14999962
3784,11-05-1961,1.448174715,35.61000061,27.35000038
3785,12-05-1961,5.941469669,35.93000031,26.12999916
3786,13-05-1961,0,35.63999939,27.04999924
3787,14-05-1961,0,36.18000031,25.88999939
3788,15-05-1961,0,35.70000076,26.57999992
3789,16-05-1961,0,36.45000076,25.82999992
3790,17-05-1961,0,38.52999878,26.72999954
3791,18-05-1961,0,38.77000046,26.42000008
3792,19-05-1961,0,38.65999985,27.51000023
3793,20-05-1961,0,38.95999908,28.67000008
3794,21-05-1961,0,39.49000168,29.71999931
3795,22-05-1961,31.93113899,37.99000168,28.59000015
3796,23-05-1961,21.4348774,34.43999863,24.48999977
3797,24-05-1961,0,34.31999969,27.05999947
3798,25-05-1961,0,36.63000107,27.93000031
3799,26-05-1961,0,37.31999969,28.37999916
3800,27-05-1961,0,38.13999939,28.63999939
3801,28-05-1961,0,36.75,28.18000031
3802,29-05-1961,1.618464947,36.06999969,28.48999977
3803,30-05-1961,3.856965303,34.84999847,25.34000015
3804,31-05-1961,2.055677176,32.54999924,26.44000053
3805,01-06-1961,0,35.56999969,28.18000031
3806,02-06-1961,0,36.79000092,28.47999954
3807,03-06-1961,0,36.49000168,28.32999992
3808,04-06-1961,0,33.68000031,26.27000046
3809,05-06-1961,0,33.68000031,27.21999931
3810,06-06-1961,8.751382828,34.36000061,25.20999908
3811,07-06-1961,4.347507,32.40000153,25.31999969
3812,08-06-1961,12.59476471,31.15999985,25.78000069
3813,09-06-1961,20.32820511,31.25,25.21999931
3814,10-06-1961,25.16511917,29.57999992,25.01000023
3815,11-06-1961,47.24852371,29.25,25.35000038
3816,12-06-1961,22.17810059,31.17000008,25.45000076
3817,13-06-1961,28.07718277,30.92000008,24.5
3818,14-06-1961,20.58272934,31.47999954,24.14999962
3819,15-06-1961,0.387541503,30.77000046,25.93000031
3820,16-06-1961,0,33.31999969,27.64999962
3821,17-06-1961,0,34.24000168,26.86000061
3822,18-06-1961,2.732404947,32.74000168,24.25
3823,19-06-1961,2.986731768,31.38999939,25.57999992
3824,20-06-1961,16.91030693,30.81999969,25.95999908
3825,21-06-1961,10.81252575,31.26000023,25.86000061
3826,22-06-1961,0.211386293,32.84000015,27.03000069
3827,23-06-1961,13.94489861,33.29999924,26.60000038
3828,24-06-1961,18.27130127,34.27000046,25.17000008
3829,25-06-1961,0.983665764,34.24000168,26.97999954
3830,26-06-1961,0.683101237,35.95999908,27.70000076
3831,27-06-1961,22.21009064,35.81999969,27.78000069
3832,28-06-1961,7.457484722,35.88999939,25.81999969
3833,29-06-1961,1.702600241,32.68000031,26.44000053
3834,30-06-1961,1.385520935,31.89999962,27.20000076
3835,01-07-1961,9.162724495,31.20000076,26.46999931
3836,02-07-1961,3.858199358,31.5,26
3837,03-07-1961,10.69144821,31.56999969,26.21999931
3838,04-07-1961,9.393565178,31.38999939,25.86000061
3839,05-07-1961,5.303159714,30.87999916,25.29999924
3840,06-07-1961,10.0055666,29.64999962,24.92000008
3841,07-07-1961,3.54446435,29.79000092,25.60000038
3842,08-07-1961,10.27044678,29.86000061,26.03000069
3843,09-07-1961,0.312775493,29.22999954,24.73999977
3844,10-07-1961,0,29.61000061,24.81999969
3845,11-07-1961,6.843558788,29.62999916,25.26000023
3846,12-07-1961,0.140924186,31.68000031,25.95999908
3847,13-07-1961,6.605068207,30.68000031,26.05999947
3848,14-07-1961,6.287990093,31.13999939,25.29000092
3849,15-07-1961,10.29400158,29.76000023,25.37999916
3850,16-07-1961,2.707182646,29.43000031,25.81999969
3851,17-07-1961,4.534992695,29.70999908,25.85000038
3852,18-07-1961,4.640084267,30.35000038,25.73999977
3853,19-07-1961,1.618464947,31.90999985,26.15999985
3854,20-07-1961,0,31.86000061,25.34000015
3855,21-07-1961,0.363119632,31.60000038,26.02000046
3856,22-07-1961,7.150516987,31.5,25.53000069
3857,23-07-1961,2.022202969,31.22999954,25.54999924
3858,24-07-1961,1.585397124,31.43000031,25.51000023
3859,25-07-1961,0,32.41999817,26.5
3860,26-07-1961,0,32.45999908,26.64999962
3861,27-07-1961,0,33.81000137,26.60000038
3862,28-07-1961,0,33.31999969,26.64999962
3863,29-07-1961,0,32.52999878,26.64999962
3864,30-07-1961,3.513772726,32.83000183,26.96999931
3865,31-07-1961,20.5332756,32.70000076,26.88999939
3866,01-08-1961,57.65007019,32.15999985,26.70000076
3867,02-08-1961,2.703093052,30.61000061,25.92000008
3868,03-08-1961,0.3796345,30.95999908,25.95000076
3869,04-08-1961,44.35323334,30.54000092,26.65999985
3870,05-08-1961,74.02801514,29.86000061,25.77000046
3871,06-08-1961,6.514773369,29.67000008,25.44000053
3872,07-08-1961,7.127967834,31.23999977,26.04999924
3873,08-08-1961,4.817208767,30.5,25.75
3874,09-08-1961,6.20386219,30.78000069,25.94000053
3875,10-08-1961,14.51610374,31.36000061,26.62000084
3876,11-08-1961,2.062839508,32.06000137,26.45999908
3877,12-08-1961,3.999320984,32.18999863,25.92000008
3878,13-08-1961,8.166419029,33.15999985,27.13999939
3879,14-08-1961,9.678922653,32.56999969,27.21999931
3880,15-08-1961,3.973849773,32.13999939,26.69000053
3881,16-08-1961,3.685938835,32.08000183,26.32999992
3882,17-08-1961,1.045097709,32.11000061,26.30999947
3883,18-08-1961,2.08803916,32.54000092,26.05999947
3884,19-08-1961,2.820621967,32.27999878,26.56999969
3885,20-08-1961,14.20503044,31.70000076,26.63999939
3886,21-08-1961,3.486543179,31.03000069,26.27000046
3887,22-08-1961,0.707523108,31.51000023,26.29000092
3888,23-08-1961,1.798223257,31.90999985,26.07999992
3889,24-08-1961,14.33823872,31.45000076,25.62000084
3890,25-08-1961,13.72488594,29.44000053,25.01000023
3891,26-08-1961,4.577981472,30.40999985,25.82999992
3892,27-08-1961,2.150854588,31.31999969,26.55999947
3893,28-08-1961,7.227862835,32.72999954,27.44000053
3894,29-08-1961,4.617665768,33.27000046,27.35000038
3895,30-08-1961,7.056310177,32.70999908,27.15999985
3896,31-08-1961,8.402326584,32.29999924,26.45999908
3897,01-09-1961,10.40095425,30.64999962,25.77000046
3898,02-09-1961,8.745340347,29.53000069,25.56999969
3899,03-09-1961,2.751007557,30.48999977,25.54999924
3900,04-09-1961,13.7879715,30.45000076,25.76000023
3901,05-09-1961,23.88454628,29.70999908,25.09000015
3902,06-09-1961,7.414059639,30.10000038,24.37000084
3903,07-09-1961,4.273163319,29.46999931,24.39999962
3904,08-09-1961,3.077410698,29.18000031,24.97999954
3905,09-09-1961,0.21859239,30.29999924,26.27000046
3906,10-09-1961,19.57382774,31.95000076,26.38999939
3907,11-09-1961,20.22441483,32.00999832,24.48999977
3908,12-09-1961,0,32.97000122,26.30999947
3909,13-09-1961,6.042142391,31.62999916,25.10000038
3910,14-09-1961,3.581288338,29.67000008,25.26000023
3911,15-09-1961,2.732404947,31.01000023,26.37999916
3912,16-09-1961,3.029117584,32.29000092,26.73999977
3913,17-09-1961,0.765073359,32.56999969,27.11000061
3914,18-09-1961,3.442830086,32.27999878,25.72999954
3915,19-09-1961,13.57734871,32.27000046,26.95000076
3916,20-09-1961,0.226499379,32.66999817,25.37000084
3917,21-09-1961,17.86379051,32.93000031,26.10000038
3918,22-09-1961,55.59420395,31.39999962,25.31999969
3919,23-09-1961,3.315420389,29.57999992,25.54999924
3920,24-09-1961,4.517263889,30.12999916,25.71999931
3921,25-09-1961,1.798438311,31.01000023,26.15999985
3922,26-09-1961,0.710425258,31.93000031,26.12999916
3923,27-09-1961,4.911839962,31.07999992,26.04999924
3924,28-09-1961,10.06285381,30.87000084,25.44000053
3925,29-09-1961,5.566623211,28.71999931,24.20000076
3926,30-09-1961,5.564413071,30.07999992,25.37000084
3927,01-10-1961,2.052407742,30.81999969,26.18000031
3928,02-10-1961,45.63305283,31.07999992,25.14999962
3929,03-10-1961,9.295487404,30.81999969,25.48999977
3930,04-10-1961,1.227347612,31.96999931,25.48999977
3931,05-10-1961,0.985107899,32.04000092,25.60000038
3932,06-10-1961,0,31.64999962,25.37000084
3933,07-10-1961,1.092162371,31.27000046,25.97999954
3934,08-10-1961,1.114481688,31.09000015,25.26000023
3935,09-10-1961,4.108500957,30.97999954,24.90999985
3936,10-10-1961,9.0903368,30.92000008,25.30999947
3937,11-10-1961,12.76823425,30.98999977,25.23999977
3938,12-10-1961,0.20994103,31.97999954,25.77000046
3939,13-10-1961,8.781914711,32.25,25.27000046
3940,14-10-1961,4.861884594,31.02000046,24.90999985
3941,15-10-1961,0,31.48999977,25.48999977
3942,16-10-1961,3.939684391,31.60000038,24.20999908
3943,17-10-1961,1.197855592,30.18000031,24.17000008
3944,18-10-1961,0.273941368,29.64999962,23.76000023
3945,19-10-1961,0,29.5,23.59000015
3946,20-10-1961,0,29.94000053,22.70999908
3947,21-10-1961,0,30.36000061,22.53000069
3948,22-10-1961,0,30.17000008,21.95999908
3949,23-10-1961,0,30.11000061,20.78000069
